-0.101532996	-0.037427243	-0.01188345	-0.01352766	0.026398754	-0.026725335	-0.0049698576	0.032958537	-0.016143618	-0.019277848	0.041019723	-0.0039216997	-0.070827454	-0.04436025	-0.024623927	-0.017872175
-0.2392491	0.110450044	-0.22632784	-0.107447535	-0.04205511	0.095073424	0.19631332	0.1973653	-0.12501816	-0.1671288	-0.11706819	0.11295529	0.1058699	0.1435345	-0.15091135	-0.1600745
-0.34786165	-0.05128635	-0.08926156	-0.023963407	0.0849339	-0.07344079	0.13308485	0.027451674	-0.09578983	-0.09166237	-0.026389739	0.031028429	-0.1049247	-0.03549151	-0.04850825	-0.019214118
0.025460709	0.0177637	0.036429133	0.040956642	0.015374128	0.024205077	-0.023639489	-0.03398402	-0.02725172	-0.037420165	-0.013550926	0.001351215	-0.0229118	-0.008438945	0.030280564	0.016048323
-0.23082721	-0.07364137	-0.051700708	0.03228924	0.22986497	-0.09124891	0.0051603857	0.010056584	-0.012919907	0.008526243	0.12583128	-0.049175262	-0.20301946	-0.15119524	0.020223869	0.1057197
-0.17413403	-0.12722307	0.013037403	0.13974784	0.14275701	-0.077625856	-0.038098205	-0.105202556	0.075470656	0.06742485	0.14628139	-0.123248406	-0.20042989	-0.133054	0.11844147	0.06285944
-0.27316356	-0.034267295	-0.09259782	-0.006147976	0.15013656	-0.10487879	0.055516127	0.039304167	0.038076766	0.024571799	0.07281945	0.0115323225	-0.15690431	-0.068589225	-0.05330503	0.082529195
-0.37431404	-0.047782127	-0.14566375	-0.013880904	0.055859145	-0.04755243	0.065875426	0.06968252	-0.10022881	-0.016912142	-0.044604078	0.09323093	-0.035515286	0.001465738	-0.0891123	-0.015922077
-0.19297174	-0.037251066	-0.13389397	-0.022008188	0.11687892	0.041064728	0.083966516	0.085041925	0.005960076	-0.037432786	0.006818109	0.0695225	-0.055954397	-0.028193902	-0.033637885	-0.050335817
-0.2777454	-0.101807036	0.02004455	0.12013038	0.13023463	-0.11748877	0.029791342	-0.08479228	0.07643176	0.00840696	0.03892056	-0.039688397	-0.18620121	-0.13475434	0.040459607	0.03986327
-0.19180314	-0.0519314	-0.14785406	-0.06826781	0.093797095	-0.046392746	0.11825252	0.11426116	-0.023732672	-0.03223651	0.089016125	0.07947397	-0.034441654	-0.06797888	-0.079251826	-0.039490946
-0.3107906	0.0063819	-0.055977594	-0.019411923	0.12229471	-0.07380378	0.10522548	-0.005748087	-0.06607375	0.020706577	0.02661747	-0.0060657198	-0.1276664	-0.06982964	-0.023932757	0.03235115
-0.008615181	-0.19899951	0.12063764	0.12642892	0.25558037	-0.119193435	-0.08032883	-0.053942427	0.14291401	0.10209136	0.18671706	-0.1889553	-0.18203269	-0.2181652	0.1366902	0.08967085
-0.035273004	-0.008958981	-0.012656922	0.060400844	0.12448025	-0.029833479	-0.00647417	0.040666625	0.060174152	0.046786256	0.12798627	-0.05954549	-0.116584666	-0.054489907	0.003767163	0.034983084
-0.21335311	0.0785692	-0.08721705	-0.011508291	0.047429223	0.032477923	0.07527256	0.11165361	-0.01433749	-0.036266465	0.041059792	0.08575069	-0.046746045	0.02810235	-0.02797086	-0.043132167
-0.19498284	0.0010143482	-0.11076485	-0.024794213	0.10153692	-0.069152184	-0.0047839615	0.08372923	-0.0050460766	-0.07537401	0.04456676	-0.004018032	-0.118643925	-0.03426801	0.0023216077	-0.023620278
-0.19359049	0.12974712	-0.12725598	-0.06217446	0.00751873	0.10545504	0.07875066	0.11839452	-0.07160812	-0.12075882	-0.0767376	0.10465779	0.028729556	0.086441174	-0.104510285	-0.05938543
-0.21152239	-0.009465132	-0.033819456	0.044706527	0.04489142	-0.06463483	0.019068182	-0.028841747	0.022292813	0.017531807	0.032739673	0.008024905	-0.13520832	-0.06430407	0.046640366	0.05825282
-0.27826154	-0.046181433	-0.15150185	-0.030482763	0.016387952	0.00042964183	0.06812627	0.119867854	-0.10049378	-0.08574232	0.039785706	0.09861596	-0.016340896	-0.044861384	-0.11764297	-0.04619673
-0.31806841	-0.100888915	-0.08294983	0.022096356	0.120059505	-0.0825495	0.049595352	0.0748557	0.035151344	-0.011101459	0.0021887284	-0.025377816	-0.12557581	-0.06580385	-0.051228486	0.03546032
-0.066140525	0.0270342	-0.07892765	-0.013743755	0.036815424	-0.04047354	0.0064441534	0.0054528033	-0.02176154	0.0016895445	0.0015345472	-0.0076665715	-0.013439818	-0.028788563	0.017222688	0.034622967
-0.15808113	0.048474517	-0.14949602	-0.03619189	0.020083146	0.015547214	0.089418225	0.11784962	-0.005675535	-0.09245956	0.023229675	0.08109685	-0.010502127	-0.06422436	-0.054489736	-0.008767816
-0.17258361	-0.055412732	0.02320899	0.10878566	0.12715855	-0.07097099	0.023547484	-0.024095496	0.0052484837	0.03375428	0.10135975	-0.026149834	-0.14503251	-0.13877562	0.0909025	0.057813782
-0.29764935	-0.01353386	-0.097274676	0.00043013025	0.0771271	0.05366412	0.15270554	0.14051276	-0.05223835	-0.09927185	0.0069750044	0.07557176	-0.06239041	-0.021942837	-0.11080409	0.0030594605
-0.30754104	0.20061597	-0.32147178	-0.27996057	-0.16568442	0.25540656	0.237466	0.26196927	-0.24321908	-0.26027438	-0.18002705	0.2863393	0.18513502	0.22280316	-0.21388216	-0.24518567
0.17853773	-0.23035689	0.183821	0.19454935	0.3020674	-0.23171653	-0.22876127	-0.22333845	0.24495491	0.18099087	0.22306715	-0.25683096	-0.2866087	-0.25347164	0.26298442	0.26450303
-0.3053754	0.06079912	-0.24145602	-0.06017542	0.01551957	0.11042802	0.19515441	0.17833456	-0.09857356	-0.102949254	-0.042542156	0.16494946	0.045549285	0.04599375	-0.09920551	-0.0992142
-0.23242086	-0.067141265	0.016423197	0.054281965	0.16216694	-0.12982936	-0.030933946	-0.074521534	0.042119097	0.065621525	0.056309223	-0.052031457	-0.18081486	-0.13712823	0.094903566	0.08816412
-0.13220264	0.07718707	-0.059786137	-0.030442398	0.019689163	0.041517675	0.028686551	0.050368544	-0.08381138	-0.04577757	0.005043898	0.064179204	0.046431016	-0.011166064	0.0022986298	-0.00072805973
-0.25534713	-0.085105814	-0.0075512724	0.038287777	0.124219865	-0.059811562	0.031008493	0.020083563	0.009144102	0.040546242	0.08972239	-0.06624761	-0.15955764	-0.10084901	0.040822536	0.012095001
-0.13850923	0.08734338	-0.09292691	-0.0773983	-0.04993904	0.008513161	0.041061226	0.12421287	-0.069087125	-0.053930126	0.027913194	0.03977661	-0.0250215	0.006016321	-0.06229572	-0.04435838
-0.20133403	0.004445992	-0.11255114	0.0021693239	0.12877135	-0.068736464	0.056643207	0.07505968	-0.054056905	-0.07353063	0.04508627	0.037027773	-0.082051024	-0.08498204	-0.033143297	0.016595783
-0.2044746	-0.080991715	-0.02162457	0.048660334	0.05849889	-0.017513828	0.08690926	0.00070700626	0.03852952	-0.032976843	0.053691305	0.013516811	-0.052565243	-0.027562242	0.013718109	-0.014937789
-0.13936771	0.0015105333	-0.049052544	-0.02601444	0.11784953	-0.0034485077	0.0789279	0.018409234	0.036917474	-0.05429246	0.04963625	0.011622777	-0.03999914	-0.09194011	-0.004371367	0.032374278
-0.33443356	-0.024775958	-0.14471723	-0.039615147	0.09204848	0.03626044	0.09536713	0.08708734	-0.044391982	-0.062227078	-0.08153433	0.11923465	-0.050114926	0.02187637	-0.019207565	0.012607155
-0.27883145	-0.0053391815	-0.09707885	0.008025891	0.12957162	-0.038732514	0.09374208	0.009929726	-0.040556435	-0.06367759	-0.036533978	0.0034354173	-0.040661134	-0.05802804	-0.014714775	0.048317127
-0.10447948	-0.06558005	-0.009982664	0.0558695	0.060468096	-0.036462203	0.0009753659	-0.006694303	0.05473946	0.0072618653	0.007851067	0.027537407	-0.07783547	0.002609959	0.041713946	0.00609232
-0.19220039	-0.18212819	0.0022209322	0.10566822	0.23396774	-0.14968415	-0.024988143	-0.03253304	0.0946626	0.095315926	0.1559758	-0.034669146	-0.21456803	-0.187779	0.13227299	0.14143926
-0.09822761	-0.06316124	-0.061859515	0.057637654	0.04596945	-0.003977684	-0.007447224	-0.01135926	0.027731983	-0.03187143	0.029730018	-0.00403	-0.049134098	-0.043439154	0.04632305	0.001848205
-0.23663194	-0.016188951	-0.120793425	0.076000385	0.0995647	-0.09809657	0.08086806	-0.018682154	-0.03478435	0.006168939	0.056183737	0.06395513	-0.10188149	-0.031073874	0.013699024	0.031746596
-0.09886673	-0.02485009	-0.038972612	-0.01311513	0.006006851	-0.051665362	0.015641695	-0.0050977436	-0.0057966076	0.0085934	0.046126343	0.02293153	-0.076350205	-0.06076719	-0.016740447	0.028388456
-0.17665876	-0.060376316	-0.018815963	0.0576448	0.06974566	-0.120719284	-0.0039857295	-0.025501933	-0.01755459	0.037699427	0.051967897	0.025884783	-0.10998563	-0.11438731	0.071524866	0.03049189
-0.10349079	-0.057865962	-0.009175752	0.021295043	0.075016834	-0.054132964	-0.0038589006	-0.029539034	0.034061376	0.0034324643	0.040145256	0.04191973	0.0106902635	0.0013160687	0.040691063	0.025996601
-0.3339848	0.24593684	-0.30527452	-0.20308419	-0.21720426	0.2176969	0.29728812	0.28308547	-0.2655187	-0.2301702	-0.23978698	0.29285675	0.19124368	0.25737637	-0.2544143	-0.24858359
-0.15755275	-0.054450113	-0.0863898	-0.012976679	0.07818631	-0.048986908	0.002527875	0.04539161	0.041307125	-0.01389815	0.04318124	0.005320171	-0.04349579	0.00045010206	-0.050519083	-0.025098886
0.109541185	-0.21497774	0.1297468	0.1921098	0.23371176	-0.23684853	-0.13378298	-0.20550004	0.21538171	0.2306892	0.30581963	-0.17387973	-0.21343626	-0.3066137	0.1723852	0.19513384
-0.07899086	-0.045590967	-0.045975886	0.05667429	0.10046384	-0.089707315	0.008534498	-0.054704726	0.10780647	0.07667511	0.10717958	-0.094913684	-0.08895161	-0.08744564	0.010190923	0.06314752
-0.24796025	-0.08371259	-0.01945204	0.030594723	0.093121	-0.04906433	0.01641039	-0.022551397	0.05009165	0.062207203	0.06828678	0.013037157	-0.056437913	-0.06404584	0.030377883	0.03847082
-0.2160083	0.0966452	-0.14808637	-0.1777219	-0.13464236	0.09476711	0.17711502	0.14685841	-0.10890252	-0.1620065	-0.06904268	0.13465713	0.1241122	0.14087833	-0.13947834	-0.08065503
-0.12375259	-0.051817857	-0.073671564	0.055388093	0.09832599	-0.06314239	0.021194043	-0.020988146	0.00476337	0.003292212	0.04356881	-0.019247929	-0.07815157	-0.089259975	0.03335246	0.06163011
-0.16570415	-0.0015852002	-0.073799364	-0.08424973	0.015714815	0.018750679	0.115951575	0.086129725	-0.06896027	-0.014805922	-0.06654549	0.055244356	-0.030100834	0.040196475	-0.0656806	0.0039864476
-0.029364897	-0.16846585	0.03748842	0.10337809	0.19569208	-0.13504222	-0.09146529	-0.0749001	0.17207532	0.090478845	0.23483132	-0.11283569	-0.22460066	-0.221135	0.16528527	0.118473925
0.19168824	-0.35424763	0.26114663	0.3031377	0.31127158	-0.3029386	-0.27028093	-0.28743717	0.2795199	0.24414979	0.33939874	-0.3353842	-0.30912638	-0.31179306	0.28991368	0.3481142
